,idx,target,captions,path
175,175,0,there is a large white and blue airplane on the runway,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased_ground_type/train/Airbus/road/2146985.jpg
176,176,0,there is a large airplane that is sitting on the runway,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased_ground_type/train/Airbus/road/1831097.jpg
177,177,0,arafly parked airplane on the runway at an airport,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased_ground_type/train/Airbus/road/0071197.jpg
178,178,0,araflane jet airliner sitting on tarmac at airport,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased_ground_type/train/Airbus/road/0469779.jpg
179,179,0,arafed airplane on the tarmac at an airport with a loading ramp,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased_ground_type/train/Airbus/road/2235142.jpg
180,180,0,araflanes on the tarmac of an airport with a large building in the background,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased_ground_type/train/Airbus/road/1858302.jpg
181,181,0,there are two airplanes that are sitting on the runway,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased_ground_type/train/Airbus/road/1945366.jpg
182,182,1,arafed airplane flying in the air near a control tower,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/0478342.jpg
183,183,1,araflane flying in the sky with clouds in the background,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/2130084.jpg
184,184,1,arafly painted airplane flying in the sky with a blue sky background,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/1810927.jpg
185,185,1,araflane flying in the sky with a blue sky background,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/2204922.jpg
186,186,1,araflane flying in the sky with a blue and green airplane,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/0802262.jpg
187,187,1,arafly flying in the sky with a purple and white airplane,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/2221303.jpg
188,188,1,arafly painted airplane flying in the sky with landing gear down,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/1818747.jpg
189,189,1,araflane flying in the sky with mountains in the background,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/0337266.jpg
190,190,1,araflane plane flying in the sky with landing gear down,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/1200648.jpg
191,191,1,arafly flying in the sky with a green and white airplane,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/0127627.jpg
192,192,1,araflane jet airliner taking off from airport with city in background,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/0487356.jpg
193,193,1,araflane flying in the sky with a blue tail,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/1810920.jpg
194,194,1,arafly flying in the sky with a ryanair logo on it,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/1375368.jpg
195,195,1,arafly flying in the sky with a white airplane in the background,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/1918572.jpg
196,196,1,arafly flying in the sky with a delta airplane in the background,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/0151672.jpg
197,197,1,araflane jet airliner flying in the sky with landing gear down,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/1847312.jpg
198,198,1,araflane flying in the sky with landing gear down,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/1340228.jpg
199,199,1,arafly flying in the sky with a delta airplane in the foreground,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/1582400.jpg
200,200,1,there is a large jetliner flying through the sky on a clear day,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/1298912.jpg
201,201,1,araflane flying in the sky with landing gear down,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/2132127.jpg
202,202,1,arafly flying in the sky with a large jetliner under it,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/1059813.jpg
203,203,1,arafly flying in the sky with a jet airliner in the foreground,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/1330831.jpg
204,204,1,arafed airplane flying in the sky with landing gear down,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/1980188.jpg
205,205,1,araflane jet airliner flying in the sky with landing gear down,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/0852827.jpg
206,206,1,arafed blue air plane flying in the sky with landing gear down,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/1687908.jpg
207,207,1,arafed commercial airplane flying in the sky with landing gear down,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/1607459.jpg
208,208,1,arafed airplane flying in the sky with landing gear down,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/0448050.jpg
209,209,1,arafly flying in the sky with a blue and white airplane,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/2119860.jpg
210,210,1,arafly flying in the sky with a singapore airlines plane in the foreground,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/1146233.jpg
211,211,1,arafly flying in the sky with a green and white airplane,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/1368847.jpg
212,212,1,arafly flying in the sky with a blue and white airplane,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/0840357.jpg
213,213,1,araflane flying in the sky with landing gear down,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/0523013.jpg
214,214,1,araflane flying in the sky with its landing gear down,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/0721593.jpg
215,215,1,araflane jet airliner flying in the sky with landing gear down,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/2183378.jpg
216,216,1,araflane flying in the sky with landing gear down,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/1741519.jpg
217,217,1,arafly flying over a city with a large body of water,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/0487364.jpg
218,218,1,arafly flying in the sky with a blue and white airplane,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/0863830.jpg
219,219,1,araflane jet airliner flying in the sky with landing gear down,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/1165767.jpg
220,220,1,arafly flying in the sky with a us airways logo on the side,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/1902309.jpg
221,221,1,arafly flying in the sky with a large jetliner in the foreground,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/1237622.jpg
222,222,1,araflane landing on the runway at an airport with trees in the background,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/1476615.jpg
223,223,1,araflane flying in the sky with mountains in the background,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/0798632.jpg
224,224,1,arafed airplane flying in the sky with landing gear down,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/0662343.jpg
225,225,1,arafly flying in the sky with a large commercial airplane,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/0218812.jpg
226,226,1,araflane plane taking off from the runway at the airport,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/0257025.jpg
227,227,1,arafly flying over a grassy field with a plane in the background,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/0923571.jpg
228,228,1,arafly flying over airport with control tower and air traffic,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/0768173.jpg
229,229,1,arafly flying in the sky with a large white airplane,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/1259556.jpg
230,230,1,arafian air plane flying in the sky with landing gear down,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/0702868.jpg
231,231,1,arafly flying in the sky with a delta airplane in the background,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/0127058.jpg
232,232,1,araflane flying in the sky with landing gear down,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/1187709.jpg
233,233,1,araflane flying in the sky with a polar logo on it,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/1358854.jpg
234,234,1,araflane jet airliner taking off from airport with city in background,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/0894208.jpg
235,235,1,arafly flying in the sky with a city in the background,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/2176725.jpg
236,236,1,araflane flying in the sky with landing gear down,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/2002333.jpg
237,237,1,arafly flying in the sky with a delta airplane in the background,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/1647406.jpg
238,238,1,araflane plane flying in the sky with landing gear down,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/0921022.jpg
239,239,1,arafed airplane flying in the sky with the landing gear down,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/0447753.jpg
240,240,1,arafly flying in the sky with a turkish airliner in the background,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/1486383.jpg
241,241,1,araflane jet airliner flying in the sky with landing gear down,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/2080684.jpg
242,242,1,arafed thai airlines plane flying over the ocean with a beach in the background,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/1256464.jpg
243,243,1,arafed airplane flying in the sky with a moon in the background,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/1718899.jpg
244,244,1,arafly painted jetliner flying in the sky with a sky background,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/1703213.jpg
245,245,1,arafed airplane flying in the sky with landing gear down,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/1503761.jpg
246,246,1,araflane flying in the sky with the emirates logo on it,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/2069690.jpg
247,247,1,araflane jet airliner flying in the sky with landing gear down,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/0328231.jpg
248,248,1,arafed airplane flying in the sky with landing gear down,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/1145144.jpg
249,249,1,arafly flying in the sky with a blue and white airplane,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/1899111.jpg
250,250,1,araflane flying in the sky with landing gear down,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/1700644.jpg
251,251,1,araflane flying in the sky with its landing gear down,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/1615563.jpg
252,252,1,arafly flying in the sky with a large commercial airplane,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/0983934.jpg
253,253,1,arafly flying in the sky with a large passenger jet,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/0090868.jpg
254,254,1,arafly flying in the sky with a blue and white airplane,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/2081094.jpg
255,255,1,arafly flying in the sky with a red and orange airplane,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/1456005.jpg
256,256,1,arafly flying over a body of water with a city in the background,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/1384649.jpg
257,257,1,araflane jet airliner flying in the sky with mountains in the background,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/1206451.jpg
258,258,1,arafed plane taking off from an airport runway with mountains in the background,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/0092334.jpg
259,259,1,arafly flying in the sky with a red tail,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/1401062.jpg
260,260,1,araflane flying in the sky with its landing gear down,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/0993061.jpg
261,261,1,araflane flying in the sky with landing gear down,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/0766314.jpg
262,262,1,araf air plane flying in the sky with landing gear down,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/1913641.jpg
263,263,1,arafed blue and white jet airliner flying in the sky,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/2188154.jpg
264,264,1,arafly flying in the sky with a large passenger jet,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/0097935.jpg
265,265,1,arafly flying in the sky with a jet airliner in the background,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/0987619.jpg
266,266,1,araflane flying in the sky with landing gear down,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/2017851.jpg
267,267,1,arafed jetliner flying in the sky with landing gear down,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/0958129.jpg
268,268,1,arafed airplane flying in the sky with landing gear down,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/0442918.jpg
269,269,1,arafed passenger jet flying in the sky with landing gear down,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/1356102.jpg
270,270,1,arafed airplane flying in the sky with landing gear down,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/0977350.jpg
271,271,1,arafed airplane flying in the sky with a blue sky in the background,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/0233765.jpg
272,272,1,arafly flying in the sky with a red and white airplane,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/0784350.jpg
273,273,1,arafly flying in the sky with a jet airliner in the background,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/1906287.jpg
274,274,1,arafly flying in the sky with a yellow and white plane,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/1758487.jpg
275,275,1,araflane flying in the sky with a blue sky background,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/1379983.jpg
276,276,1,araflane jet airliner flying in the sky with landing gear down,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/1877324.jpg
277,277,1,araflane flying in the air with a canadian flag on the tail,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/0926105.jpg
278,278,1,arafly flying in the sky with a white airplane in the background,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/1871885.jpg
279,279,1,araflane landing in the sky at sunset with a yellow sky,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/0522830.jpg
280,280,1,arafly flying in the sky with a blue and white airplane,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/1390305.jpg
281,281,1,araflane jet airplane flying in the air with landing gear down,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/1611252.jpg
282,282,1,"arafly flying in the sky with a red, white and blue airplane",/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/1910860.jpg
283,283,1,araflane flying in the sky with a cloudy background,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/1582314.jpg
284,284,1,arafed qatar airlines plane flying in the sky with landing gear down,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/2200425.jpg
285,285,1,arafed red and white airplane flying in the sky with landing gear down,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/1921783.jpg
286,286,1,arafed airplane flying in the sky with landing gear down,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/0905907.jpg
287,287,1,arafed united parcel service airplane flying in the sky,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/0688093.jpg
288,288,1,arafed airplane flying in the sky with landing gear down,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/1204271.jpg
289,289,1,araflane flying in the sky with a seagull flying in the background,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/0482818.jpg
290,290,1,araflane flying in the sky with the landing gear down,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/1758606.jpg
291,291,1,arafed passenger jet flying in the sky with landing gear down,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/1806234.jpg
292,292,1,araflane jet airliner flying in the sky with landing gear down,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/1376174.jpg
293,293,1,arafed airplane flying in the sky with landing gear down,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/1053446.jpg
294,294,1,arafly flying in the sky with a red and white airplane,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/1327285.jpg
295,295,1,arafed airplane flying in the sky with a spanish flag on it,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/0068813.jpg
296,296,1,araflane jet airliner taking off from airport with buildings in the background,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/0476351.jpg
297,297,1,arafed airplane flying in the sky with clouds in the background,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/1759296.jpg
298,298,1,arafed jumbo jet flying in the sky with landing gear down,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/1505793.jpg
299,299,1,arafed airplane flying in the sky with its landing gear down,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/0710454.jpg
300,300,1,araflane landing in front of a city with a building in the background,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/1629329.jpg
301,301,1,arafed airplane flying in the sky with a purple and red stripe,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/1099216.jpg
302,302,1,arafed airplane flying over a small island with a house in the background,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/1152739.jpg
303,303,1,araflane flying in the sky with its landing gear down,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/1606745.jpg
304,304,1,arafed airplane with a face painted on the side of it,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/1692197.jpg
305,305,1,arafly flying in the sky with a purple and white plane,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/1696058.jpg
306,306,1,arafed plane flying in the sky with its landing gear down,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/0687267.jpg
307,307,1,arafed blue and white airplane flying in the sky with landing gear down,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/0912693.jpg
308,308,1,arafly flying in the sky with a large white plane,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/0894316.jpg
309,309,1,araflane jet airliner flying over a large storage tank,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/2205728.jpg
310,310,1,araflane flying in the sky with a blue and white tail,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Boeing/air/1016538.jpg
311,311,0,arafed airplane flying in the sky with a star alliance logo on it,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Airbus/air/1540121.jpg
312,312,0,arafly painted airplane flying in the sky with landing gear down,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Airbus/air/1237633.jpg
313,313,0,arafly flying in the sky with a large white airplane,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Airbus/air/1390327.jpg
314,314,0,arafed tiger airways plane flying in the sky with landing gear down,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Airbus/air/1614878.jpg
315,315,0,arafly flying in the sky with a blue and white airplane,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Airbus/air/1641331.jpg
316,316,0,arafed airplane flying in the sky with a blue sky background,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Airbus/air/0062131.jpg
317,317,0,araflane flying in the sky with a blue sky behind it,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Airbus/air/0509541.jpg
318,318,0,arafed airplane flying in the air with a city in the background,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Airbus/air/2168926.jpg
319,319,0,arafly flying in the sky with a red and white airplane,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Airbus/air/1255726.jpg
320,320,0,arafair jetliner flying in the air with landing gear down,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Airbus/air/1559371.jpg
321,321,0,arafly flying in the sky with a thai airlines plane in the background,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Airbus/air/1609206.jpg
322,322,0,araflane flying in the sky with a south african airways logo on the tail,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Airbus/air/0457830.jpg
323,323,0,arafly flying in the sky with a red and white airplane,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Airbus/air/0994754.jpg
324,324,0,arafly flying in the sky with a red and white airplane,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Airbus/air/1484701.jpg
325,325,0,araflane jet airliner flying in the sky with landing gear down,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Airbus/air/1649738.jpg
326,326,0,arafly flying in the sky with a red and white airplane,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Airbus/air/1719561.jpg
327,327,0,arafed air plane flying over houses in a residential area,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Airbus/air/1749661.jpg
328,328,0,arafed plane flying in the sky with a qantas logo on the tail,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Airbus/air/1758486.jpg
329,329,0,araflane flying in the sky with a cloudy background,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Airbus/air/2233490.jpg
330,330,0,arafed airplane flying in the sky with landing gear down,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Airbus/air/1154702.jpg
331,331,0,araflane jet airliner flying in the sky with landing gear down,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Airbus/air/0973290.jpg
332,332,0,araflane flying in the sky with landing gear down,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Airbus/air/1446456.jpg
333,333,0,araflane flying in the sky with a blue and white airplane,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Airbus/air/1266977.jpg
334,334,0,araflane flying in the sky with a blue sky behind it,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Airbus/air/1469661.jpg
335,335,0,arafly painted green airplane flying in the sky with a red number on the side,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Airbus/air/1486858.jpg
336,336,0,arafed jetliner flying in the sky with landing gear down,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Airbus/air/1880805.jpg
337,337,0,araflane jet airliner flying in the sky with landing gear down,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Airbus/air/1561989.jpg
338,338,0,araflane plane flying in the sky with clouds in the background,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Airbus/air/1111277.jpg
339,339,0,arafly flying in the sky with a jet airliner in the foreground,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Airbus/air/0962924.jpg
340,340,0,araflane flying in the sky with its landing gear down,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Airbus/air/1335195.jpg
341,341,0,arafed airplane taking off from an airport runway with trees in the background,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Airbus/air/1757004.jpg
342,342,0,araflane flying in the sky with a blue tail,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Airbus/air/1230040.jpg
343,343,0,araff airplane flying in the sky with landing gear down,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Airbus/air/1376172.jpg
344,344,0,arafed airplane flying in the sky with a building in the background,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Airbus/air/0768404.jpg
345,345,0,arafly flying in the sky with a red and yellow airplane,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Airbus/air/0625402.jpg
346,346,0,arafly flying in the sky with a large jetliner in the foreground,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Airbus/air/1508047.jpg
347,347,0,arafly flying in the sky with a blue and white airplane,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Airbus/air/1327284.jpg
348,348,0,arafed turkish airlines plane flying in the sky with landing gear down,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Airbus/air/2171767.jpg
349,349,0,araflane flying in the sky with clouds in the background,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Airbus/air/1936773.jpg
350,350,0,araflane jet airliner flying in the sky with landing gear down,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Airbus/air/1992921.jpg
351,351,0,arafly flying in the sky with a jet airliner in the foreground,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Airbus/air/0885622.jpg
352,352,0,araflane flying in the sky with landing gear down,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Airbus/air/1567881.jpg
353,353,0,araflane jet airliner flying in the sky with korean air logo on it,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Airbus/air/2032511.jpg
354,354,0,arafed airplane flying in the sky with its landing gear down,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Airbus/air/2260895.jpg
355,355,0,arafly flying in the sky with a red and white airplane,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Airbus/air/0248132.jpg
356,356,0,arafly flying in the sky with a red cross on the side,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Airbus/air/0482796.jpg
357,357,0,arafly flying in the sky with a delta airplane in the background,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Airbus/air/1636535.jpg
358,358,0,araflane flying in the sky with landing gear down,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Airbus/air/1376301.jpg
359,359,0,arafly flying in the sky with a purple and white airplane,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Airbus/air/2260088.jpg
360,360,0,araflane flying in the sky with its landing gear down,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Airbus/air/1285638.jpg
361,361,0,araflane flying in the sky with a cloudy background,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Airbus/air/1973442.jpg
362,362,0,arafed white and red jet airliner flying in the sky,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Airbus/air/0450540.jpg
